movieId,title,genres,IMDb Rating,Year
876,Supercop 2   ,Action,3,1980
879,Relic  The ,Horror,7,2014
880,Island of Dr. Moreau  The ,Sci-Fi,0,2015
881,First Kid ,Children,4,1993
882,Trigger Effect  The ,Drama,9,2004
885,Bogus ,Children,3,2007
886,Bulletproof ,Action,5,1980
888,Land Before Time III: The Time of the Great Giving ,Adventure,0,2014
889,1-900  ,Drama,9,1995
891,Halloween: The Curse of Michael Myers  ,Horror,0,1995
892,Twelfth Night ,Comedy,9,1993
893,Mother Night ,Drama,3,2000
896,Wild Reeds  ,Drama,7,1992
897,For Whom the Bell Tolls ,Adventure,1,1985
898,Philadelphia Story  The ,Comedy,9,1986
899,Singin' in the Rain ,Comedy,4,1985
900,American in Paris  An ,Musical,5,2003
901,Funny Face ,Comedy,2,1989
902,Breakfast at Tiffany's ,Drama,2,2008
903,Vertigo ,Drama,8,2016
904,Rear Window ,Mystery,6,2013
905,It Happened One Night ,Comedy,5,1993
906,Gaslight ,Drama,5,1980
907,Gay Divorcee  The ,Comedy,4,2010
908,North by Northwest ,Action,8,1988
909,Apartment  The ,Comedy,0,2001
910,Some Like It Hot ,Comedy,8,2008
911,Charade ,Comedy,9,1993
912,Casablanca ,Drama,6,1988
913,Maltese Falcon  The ,Film-Noir,9,2007
914,My Fair Lady ,Comedy,0,2007
915,Sabrina ,Comedy,7,2004
916,Roman Holiday ,Comedy,0,2004
917,Little Princess  The ,Children,8,2015
918,Meet Me in St. Louis ,Musical,2,2001
919,Wizard of Oz  The ,Adventure,8,1995
920,Gone with the Wind ,Drama,3,2005
921,My Favorite Year ,Comedy,10,2004
922,Sunset Blvd.  ,Drama,9,1984
923,Citizen Kane ,Drama,3,1994
924,2001: A Space Odyssey ,Adventure,7,2020
926,All About Eve ,Drama,0,2006
927,Women  The ,Comedy,8,1990
928,Rebecca ,Drama,9,1988
929,Foreign Correspondent ,Drama,3,2015
930,Notorious ,Film-Noir,2,2012
931,Spellbound ,Mystery,4,1997
932,Affair to Remember  An ,Drama,0,1991
933,To Catch a Thief ,Crime,4,1994
934,Father of the Bride ,Comedy,5,1987
935,Band Wagon  The ,Comedy,3,2013
936,Ninotchka ,Comedy,2,2009
937,Love in the Afternoon ,Comedy,4,2017
938,Gigi ,Musical,5,1988
940,Adventures of Robin Hood  The ,Action,6,2003
941,Mark of Zorro  The ,Adventure,7,1995
942,Laura ,Crime,10,1987
943,Ghost and Mrs. Muir  The ,Drama,9,1996
944,Lost Horizon ,Drama,6,2006
945,Top Hat ,Comedy,0,2007
946,To Be or Not to Be ,Comedy,1,2008
947,My Man Godfrey ,Comedy,5,1992
948,Giant ,Drama,7,2015
949,East of Eden ,Drama,2,2019
950,Thin Man  The ,Comedy,10,2016
951,His Girl Friday ,Comedy,9,2019
952,Around the World in 80 Days ,Adventure,2,2018
953,It's a Wonderful Life ,Children,1,1999
954,Mr. Smith Goes to Washington ,Drama,4,1998
955,Bringing Up Baby ,Comedy,3,1995
956,Penny Serenade ,Drama,7,1997
959,Of Human Bondage ,Drama,10,2020
961,Little Lord Fauntleroy ,Drama,0,2001
963,Inspector General  The ,Musical,5,1989
965,39 Steps  The ,Drama,2,2012
968,Night of the Living Dead ,Horror,4,2008
969,African Queen  The ,Adventure,8,2010
970,Beat the Devil ,Adventure,0,2005
971,Cat on a Hot Tin Roof ,Drama,0,2004
973,Meet John Doe ,Comedy,10,2008
976,Farewell to Arms  A ,Romance,10,1998
979,Nothing Personal ,Drama,8,1980
981,Dangerous Ground ,Drama,1,1981
982,Picnic ,Drama,5,1997
984,Pompatus of Love  The ,Comedy,7,2015
986,Fly Away Home ,Adventure,0,1982
987,Bliss ,Drama,8,2017
988,Grace of My Heart ,Comedy,7,2004
990,Maximum Risk ,Action,10,1987
991,Michael Collins ,Drama,6,1989
993,Infinity ,Drama,3,1997
994,Big Night ,Comedy,2,1991
996,Last Man Standing ,Action,2,2019
998,Set It Off ,Action,3,1989
999,2 Days in the Valley ,Crime,9,1983
1003,Extreme Measures ,Drama,5,2013
1004,Glimmer Man  The ,Action,0,2009
1005,D3: The Mighty Ducks ,Children,5,2009
1006,Chamber  The ,Drama,4,2008
1007,Apple Dumpling Gang  The ,Children,7,1993
1008,Davy Crockett  King of the Wild Frontier ,Adventure,6,2014
1009,Escape to Witch Mountain ,Adventure,10,2001
1010,Love Bug  The ,Children,5,2009
1011,Herbie Rides Again ,Children,3,1987
1012,Old Yeller ,Children,8,1991
1013,Parent Trap  The ,Children,0,1995
1014,Pollyanna ,Children,10,2012
1015,Homeward Bound: The Incredible Journey ,Adventure,5,2016
1016,Shaggy Dog  The ,Children,1,1985
1017,Swiss Family Robinson ,Adventure,6,1987
1018,That Darn Cat! ,Children,1,1998
1019,20 000 Leagues Under the Sea ,Adventure,6,1986
1020,Cool Runnings ,Comedy,8,1995
1021,Angels in the Outfield ,Children,0,1984
1022,Cinderella ,Animation,10,1987
1023,Winnie the Pooh and the Blustery Day ,Animation,4,1998
1024,Three Caballeros  The ,Animation,7,2006
1025,Sword in the Stone  The ,Animation,2,1987
1027,Robin Hood: Prince of Thieves ,Adventure,6,1993
1028,Mary Poppins ,Children,5,1982
1029,Dumbo ,Animation,1,2017
1030,Pete's Dragon ,Adventure,3,2013
1031,Bedknobs and Broomsticks ,Adventure,8,2010
1032,Alice in Wonderland ,Adventure,1,2015
1033,Fox and the Hound  The ,Animation,1,1988
1034,Freeway ,Comedy,9,2008
1035,Sound of Music  The ,Musical,10,2011
1036,Die Hard ,Action,8,1994
1037,Lawnmower Man  The ,Action,1,2004
1040,Secret Agent  The ,Drama,2,1991
1041,Secrets & Lies ,Drama,7,1995
1042,That Thing You Do! ,Comedy,0,2017
1043,To Gillian on Her 37th Birthday ,Drama,10,1986
1046,Beautiful Thing ,Drama,6,1985
1047,Long Kiss Goodnight  The ,Action,9,1995
1049,Ghost and the Darkness  The ,Action,2,2016
1050,Looking for Richard ,Documentary,6,1983
1051,Trees Lounge ,Drama,1,1995
1053,Normal Life ,Crime,1,2018
1054,Get on the Bus ,Drama,0,2003
1055,Shadow Conspiracy ,Thriller,0,2011
1056,Jude ,Drama,7,2007
1057,Everyone Says I Love You ,Comedy,1,2016
1059,William Shakespeare's Romeo + Juliet ,Drama,2,2012
1060,Swingers ,Comedy,8,1991
1061,Sleepers ,Thriller,1,2004
1064,Aladdin and the King of Thieves ,Animation,5,2020
1066,Shall We Dance ,Comedy,1,1992
1068,Crossfire ,Crime,10,2005
1073,Willy Wonka & the Chocolate Factory ,Children,1,1997
1076,Innocents  The ,Drama,2,1984
1077,Sleeper ,Comedy,7,1993
1078,Bananas ,Comedy,0,2015
1079,Fish Called Wanda  A ,Comedy,7,1996
1080,Monty Python's Life of Brian ,Comedy,9,1986
1081,Victor/Victoria ,Comedy,5,1995
1082,Candidate  The ,Drama,7,2015
1083,Great Race  The ,Comedy,7,1990
1084,Bonnie and Clyde ,Crime,0,1984
1085,Old Man and the Sea  The ,Adventure,2,2013
1086,Dial M for Murder ,Crime,10,2000
1088,Dirty Dancing ,Drama,8,1989
1089,Reservoir Dogs ,Crime,1,2016
1090,Platoon ,Drama,6,1998
1091,Weekend at Bernie's ,Comedy,7,1994
1092,Basic Instinct ,Crime,0,1992
1093,Doors  The ,Drama,9,2008
1094,Crying Game  The ,Drama,10,2019
1095,Glengarry Glen Ross ,Drama,6,2004
1096,Sophie's Choice ,Drama,1,1999
1097,E.T. the Extra-Terrestrial ,Children,0,1987
1099,Christmas Carol  A ,Children,5,2003
1100,Days of Thunder ,Action,2,1989
1101,Top Gun ,Action,0,2018
1103,Rebel Without a Cause ,Drama,1,1986
1104,Streetcar Named Desire  A ,Drama,5,2003
1105,Children of the Corn IV: The Gathering ,Horror,10,1999
1107,Loser ,Comedy,6,2015
1111,Microcosmos  ,Documentary,2,1995
1112,Palookaville ,Action,9,2010
1114,Funeral  The ,Crime,8,2009
1116,Single Girl  A  ,Drama,9,2016
1117,Eighth Day  The  ,Drama,5,2017
1119,Drunks ,Drama,6,1998
1120,People vs. Larry Flynt  The ,Comedy,9,1995
1121,Glory Daze ,Drama,3,1985
1123,Perfect Candidate  A ,Documentary,10,1995
1124,On Golden Pond ,Drama,8,2018
1125,Return of the Pink Panther  The ,Comedy,2,2005
1126,Drop Dead Fred ,Comedy,4,2013
1127,Abyss  The ,Action,7,1985
1128,Fog  The ,Horror,0,2002
1129,Escape from New York ,Action,6,2001
1130,Howling  The ,Horror,2,1990
1131,Jean de Florette ,Drama,0,2014
1132,Manon of the Spring  ,Drama,6,2019
1135,Private Benjamin ,Comedy,5,2018
1136,Monty Python and the Holy Grail ,Adventure,6,2012
1137,Hustler White ,Romance,5,1991
1140,Entertaining Angels: The Dorothy Day Story ,Drama,10,1985
1144,Line King: The Al Hirschfeld Story  The ,Documentary,4,1982
1147,When We Were Kings ,Documentary,7,2008
1148,Wallace & Gromit: The Wrong Trousers ,Animation,6,1985
1150,Return of Martin Guerre  The  ,Drama,6,1990
1151,Lesson Faust ,Animation,2,2000
1156,Children Are Watching Us  The  ,Drama,9,1980
1161,Tin Drum  The  ,Drama,8,1992
1162,Ruling Class  The ,Comedy,1,1994
1163,Mina Tannenbaum ,Drama,4,2011
1167,Dear God ,Comedy,0,2000
1170,Best of the Best 3: No Turning Back ,Action,6,2003
1171,Bob Roberts ,Comedy,4,2004
1172,Cinema Paradiso  ,Drama,2,2001
1173,Cook the Thief His Wife & Her Lover  The ,Comedy,10,1984
1175,Delicatessen ,Comedy,8,1990
1176,Double Life of Veronique  The  ,Drama,0,2017
1177,Enchanted April ,Drama,2,1988
1178,Paths of Glory ,Drama,6,1983
1179,Grifters  The ,Crime,9,1985
1180,Hear My Song ,Comedy,3,2005
1183,English Patient  The ,Drama,2,1993
1184,Mediterraneo ,Comedy,7,2008
1185,My Left Foot ,Drama,1,2014
1186,Sex  Lies  and Videotape ,Drama,9,1993
1187,Passion Fish ,Drama,6,2020
1188,Strictly Ballroom ,Comedy,4,2019
1189,Thin Blue Line  The ,Documentary,5,2000
1190,Tie Me Up! Tie Me Down!  ,Crime,3,1995
1191,Madonna: Truth or Dare ,Documentary,2,2007
1192,Paris Is Burning ,Documentary,3,1987
1193,One Flew Over the Cuckoo's Nest ,Drama,0,1981
1194,Cheech and Chong's Up in Smoke ,Comedy,2,2001
1196,Star Wars: Episode V - The Empire Strikes Back ,Action,10,2009
1197,Princess Bride  The ,Action,4,2009
1198,Raiders of the Lost Ark  ,Action,7,1980
1199,Brazil ,Fantasy,3,2005
1200,Aliens ,Action,3,2005
1201,Good  the Bad and the Ugly  The  ,Action,1,2013
1202,Withnail & I ,Comedy,9,2018
1203,12 Angry Men ,Drama,10,2015
1204,Lawrence of Arabia ,Adventure,2,1980
1206,Clockwork Orange  A ,Crime,7,1990
1207,To Kill a Mockingbird ,Drama,9,2003
1208,Apocalypse Now ,Action,9,2016
1209,Once Upon a Time in the West  ,Action,8,2008
1210,Star Wars: Episode VI - Return of the Jedi ,Action,7,2000
1211,Wings of Desire  ,Drama,3,2000
1212,Third Man  The ,Film-Noir,4,1985
1213,Goodfellas ,Crime,6,1999
1214,Alien ,Horror,3,1982
1215,Army of Darkness ,Action,10,1996
1216,Big Blue  The  ,Adventure,8,2014
1217,Ran ,Drama,2,1988
1218,Killer  The  ,Action,6,1981
1219,Psycho ,Crime,2,2019
1220,Blues Brothers  The ,Action,4,1987
1221,Godfather: Part II  The ,Crime,8,1991
1222,Full Metal Jacket ,Drama,7,1990
1223,Grand Day Out with Wallace and Gromit  A ,Adventure,0,2018
1224,Henry V ,Action,5,1990
1225,Amadeus ,Drama,0,2016
1226,Quiet Man  The ,Drama,8,1991
1227,Once Upon a Time in America ,Crime,1,1996
1228,Raging Bull ,Drama,3,2005
1230,Annie Hall ,Comedy,6,2011
1231,Right Stuff  The ,Drama,3,1982
1232,Stalker ,Drama,7,1998
1233,Boot  Das  ,Action,4,2006
1234,Sting  The ,Comedy,3,2008
1235,Harold and Maude ,Comedy,8,2016
1236,Trust ,Comedy,6,2001
1237,Seventh Seal  The  ,Drama,5,2019
1238,Local Hero ,Comedy,1,1996
1240,Terminator  The ,Action,9,1990
1241,Dead Alive  ,Comedy,3,1991
1242,Glory ,Drama,9,2014
1243,Rosencrantz and Guildenstern Are Dead ,Comedy,0,2017
1244,Manhattan ,Comedy,7,2015
1245,Miller's Crossing ,Crime,9,1980
1246,Dead Poets Society ,Drama,2,2000
1247,Graduate  The ,Comedy,5,2019
1248,Touch of Evil ,Crime,8,2014
1249,Femme Nikita  La  ,Action,6,2017
1250,Bridge on the River Kwai  The ,Adventure,3,2003
1251,8 1/2,Drama,5,2008
1252,Chinatown ,Crime,2,2008
1253,Day the Earth Stood Still  The ,Drama,6,1996
1254,Treasure of the Sierra Madre  The ,Action,4,2015
1255,Bad Taste ,Comedy,10,2018
1256,Duck Soup ,Comedy,3,1995
1257,Better Off Dead... ,Comedy,9,2007
1258,Shining  The ,Horror,7,1987
1259,Stand by Me ,Adventure,0,2002
1260,M ,Crime,3,1986
1261,Evil Dead II  ,Action,9,2015
1262,Great Escape  The ,Action,5,2004
1263,Deer Hunter  The ,Drama,2,2007
1264,Diva ,Action,4,2005
1265,Groundhog Day ,Comedy,0,1994
1266,Unforgiven ,Drama,7,2011
1267,Manchurian Candidate  The ,Crime,7,2019
1268,Pump Up the Volume ,Comedy,6,2005
1269,Arsenic and Old Lace ,Comedy,1,1986
1270,Back to the Future ,Adventure,6,1985
1271,Fried Green Tomatoes ,Comedy,3,2014
1272,Patton ,Drama,5,1984
1273,Down by Law ,Comedy,5,1983
1274,Akira ,Action,5,1995
1275,Highlander ,Action,6,2010
1276,Cool Hand Luke ,Drama,10,2015
1277,Cyrano de Bergerac ,Comedy,1,1991
1278,Young Frankenstein ,Comedy,4,1994
1279,Night on Earth ,Comedy,9,1995
1280,Raise the Red Lantern  ,Drama,1,1997
1281,Great Dictator  The ,Comedy,0,2012
1282,Fantasia ,Animation,10,1991
1283,High Noon ,Drama,1,1997
1284,Big Sleep  The ,Crime,6,2012
1285,Heathers ,Comedy,5,2013
1286,Somewhere in Time ,Drama,5,2016
1287,Ben-Hur ,Action,5,1987
1288,This Is Spinal Tap ,Comedy,9,1987
1289,Koyaanisqatsi  ,Documentary,0,2012
1290,Some Kind of Wonderful ,Drama,5,1982
1291,Indiana Jones and the Last Crusade ,Action,4,1993
1292,Being There ,Comedy,9,2001
1293,Gandhi ,Drama,10,2013
1295,Unbearable Lightness of Being  The ,Drama,1,2009
1296,Room with a View  A ,Drama,3,2004
1297,Real Genius ,Comedy,8,1998
1298,Pink Floyd: The Wall ,Drama,9,2004
1299,Killing Fields  The ,Drama,1,1980
1300,My Life as a Dog  ,Comedy,2,2012
1301,Forbidden Planet ,Drama,10,2017
1302,Field of Dreams ,Children,7,2020
1303,Man Who Would Be King  The ,Adventure,6,2016
1304,Butch Cassidy and the Sundance Kid ,Action,5,1986
1305,Paris  Texas ,Drama,8,2009
1306,Until the End of the World  ,Adventure,2,1982
1307,When Harry Met Sally... ,Comedy,10,1999
1310,Hype! ,Documentary,2,2012
1312,Female Perversions ,Drama,8,1999
1318,Blue Juice ,Comedy,4,2016
1320,Alien³  ,Action,8,1988
1321,American Werewolf in London  An ,Comedy,2,2012
1322,Amityville 1992: It's About Time ,Horror,7,1988
1323,Amityville 3-D ,Horror,2,2015
1324,Amityville: Dollhouse ,Horror,6,1980
1325,Amityville: A New Generation ,Horror,7,1989
1326,Amityville II: The Possession ,Horror,0,2015
1327,Amityville Horror  The ,Drama,0,1989
1328,Amityville Curse  The ,Horror,7,2010
1329,Blood for Dracula  ,Horror,4,1990
1330,April Fool's Day ,Horror,5,2012
1331,Audrey Rose ,Horror,8,2020
1332,Believers  The ,Horror,3,2011
1333,Birds  The ,Horror,5,2013
1334,Blob  The ,Horror,3,2013
1335,Blood Beach ,Horror,1,2007
1336,Body Parts ,Horror,10,1986
1337,Body Snatcher  The ,Drama,8,1987
1339,Dracula  ,Fantasy,8,1992
1340,Bride of Frankenstein  The  ,Drama,10,2019
1341,Burnt Offerings ,Horror,4,1986
1342,Candyman ,Horror,3,2005
1343,Cape Fear ,Thriller,1,2015
1344,Cape Fear ,Crime,2,1988
1345,Carrie ,Drama,7,2005
1346,Cat People ,Drama,3,2013
1347,Nightmare on Elm Street  A ,Horror,1,1993
1348,Nosferatu  ,Horror,7,1988
1349,Vampire in Venice   ,Horror,10,1987
1350,Omen  The ,Horror,0,2019
1351,Blood and Wine  ,Crime,7,2005
1352,Albino Alligator ,Crime,6,2001
1353,Mirror Has Two Faces  The ,Comedy,7,2015
1354,Breaking the Waves ,Drama,2,1999
1355,Nightwatch ,Horror,0,2020
1356,Star Trek: First Contact ,Action,9,2015
1357,Shine ,Drama,9,1983
1358,Sling Blade ,Drama,5,1999
1359,Jingle All the Way ,Children,8,2002
1361,Paradise Lost: The Child Murders at Robin Hood Hills ,Documentary,0,2020
1363,Preacher's Wife  The ,Drama,7,2001
1365,Ridicule ,Drama,7,2000
1366,Crucible  The ,Drama,9,1981
1367,101 Dalmatians ,Adventure,6,2011
1370,Die Hard 2 ,Action,2,1999
1371,Star Trek: The Motion Picture ,Adventure,5,1991
1372,Star Trek VI: The Undiscovered Country ,Action,9,1981
1373,Star Trek V: The Final Frontier ,Action,9,1982
1374,Star Trek II: The Wrath of Khan ,Action,6,1993
1375,Star Trek III: The Search for Spock ,Action,3,2016
1376,Star Trek IV: The Voyage Home ,Adventure,8,1990
1377,Batman Returns ,Action,2,1981
1378,Young Guns ,Action,7,2016
1379,Young Guns II ,Action,3,2000
1380,Grease ,Comedy,3,1991
1381,Grease 2 ,Comedy,4,2009
1382,Marked for Death ,Action,0,2002
1385,Under Siege ,Action,10,2013
1387,Jaws ,Action,8,1995
1388,Jaws 2 ,Horror,2,1989
1389,Jaws 3-D ,Action,8,2008
1390,My Fellow Americans ,Comedy,6,1988
1391,Mars Attacks! ,Action,7,2009
1392,Citizen Ruth ,Comedy,9,2016
1393,Jerry Maguire ,Drama,3,2015
1394,Raising Arizona ,Comedy,0,2005
1395,Tin Men ,Comedy,3,1993
1396,Sneakers ,Action,1,2002
1397,Bastard Out of Carolina ,Drama,9,1990
1398,In Love and War ,Romance,7,2020
1399,Marvin's Room ,Drama,10,1995
1401,Ghosts of Mississippi ,Drama,7,2006
1405,Beavis and Butt-Head Do America ,Adventure,9,1995
1406,La Cérémonie ,Crime,1,2016
1407,Scream ,Comedy,9,2002
1408,Last of the Mohicans  The ,Action,6,1997
1409,Michael ,Comedy,4,2004
1411,Hamlet ,Crime,6,2005
1412,Some Mother's Son ,Drama,0,2007
1413,Whole Wide World  The ,Drama,7,2011
1414,Mother ,Comedy,0,1982
1415,Thieves  ,Crime,10,2001
1416,Evita ,Drama,2,2018
1417,Portrait of a Lady  The ,Drama,6,1988
1419,Walkabout ,Adventure,7,1990
1422,Murder at 1600 ,Crime,3,2001
1423,Hearts and Minds ,Drama,0,1987
1425,Fierce Creatures ,Comedy,4,1997
1426,Zeus and Roxanne ,Children,3,1980
1427,Turbulence ,Action,0,2015
1428,Angel Baby ,Drama,2,1984
1429,First Strike   ,Action,6,1987
1430,Underworld ,Comedy,10,2007
1431,Beverly Hills Ninja ,Action,10,1995
1432,Metro ,Action,4,1998
1437,Cement Garden  The ,Drama,0,2005
1438,Dante's Peak ,Action,7,1983
1439,Meet Wally Sparks ,Comedy,8,2007
1440,Amos & Andrew ,Comedy,8,2016
1441,Benny & Joon ,Comedy,6,1989
1442,Prefontaine ,Drama,9,1980
1445,McHale's Navy ,Comedy,5,1985
1446,Kolya  ,Comedy,0,1986
1447,Gridlock'd ,Crime,7,1985
1449,Waiting for Guffman ,Comedy,7,2009
1453,Beautician and the Beast  The ,Comedy,9,2000
1454,SubUrbia ,Comedy,8,2020
1456,Pest  The ,Comedy,6,2009
1457,Fools Rush In ,Comedy,1,1980
1458,Touch ,Drama,0,2012
1459,Absolute Power ,Mystery,4,1983
1460,That Darn Cat ,Children,9,2020
1461,Vegas Vacation  ,Comedy,6,1981
1464,Lost Highway ,Crime,9,2017
1465,Rosewood ,Action,1,1994
1466,Donnie Brasco ,Crime,4,1995
1468,Booty Call ,Comedy,5,1988
1473,Best Men ,Action,3,2017
1474,Jungle2Jungle  ,Children,8,2019
1475,Kama Sutra: A Tale of Love ,Romance,5,2005
1476,Private Parts ,Comedy,1,1996
1477,Love Jones ,Romance,10,2013
1479,Saint  The ,Action,2,2000
1480,Smilla's Sense of Snow ,Drama,4,1988
1483,Crash ,Drama,9,2005
1484,Daytrippers  The ,Comedy,8,1991
1485,Liar Liar ,Comedy,0,2001
1487,Selena ,Drama,9,2004
1488,Devil's Own  The ,Action,10,1998
1489,Cats Don't Dance ,Animation,0,2004
1490,B*A*P*S ,Comedy,4,1986
1493,Love and Other Catastrophes ,Romance,5,1990
1495,Turbo: A Power Rangers Movie ,Action,3,2016
1496,Anna Karenina ,Drama,6,1986
1497,Double Team ,Action,0,2002
1498,Inventing the Abbotts ,Drama,7,1985
1499,Anaconda ,Action,3,2016
1500,Grosse Pointe Blank ,Comedy,1,1988
1502,Kissed ,Drama,7,1994
1503,8 Heads in a Duffel Bag ,Comedy,2,2014
1507,Paradise Road ,Drama,2,1984
1513,Romy and Michele's High School Reunion ,Comedy,7,2002
1514,Temptress Moon  ,Romance,8,2007
1515,Volcano ,Action,9,2008
1516,Children of the Revolution ,Comedy,8,1985
1517,Austin Powers: International Man of Mystery ,Action,5,2004
1518,Breakdown ,Action,4,1983
1519,Broken English ,Drama,3,1988
1526,Fathers' Day ,Comedy,1,1995
1527,Fifth Element  The ,Action,3,1985
1529,Nowhere ,Comedy,1,1984
1533,Promise  The  ,Drama,4,2008
1537,Shall We Dance?  ,Comedy,1,1994
1541,Addicted to Love ,Comedy,2,2011
1542,Brassed Off ,Comedy,3,2001
1544,Lost World: Jurassic Park  The ,Action,2,2009
1545,Ponette ,Drama,5,1986
1546,Schizopolis ,Comedy,2,2010
1547,Shiloh ,Children,10,1989
1549,Rough Magic ,Drama,0,2004
1550,Trial and Error ,Comedy,7,1995
1551,Buddy ,Adventure,3,2017
1552,Con Air ,Action,1,1987
1554,Pillow Book  The ,Drama,1,1996
1556,Speed 2: Cruise Control ,Action,3,1989
1562,Batman & Robin ,Action,10,1990
1564,For Roseanna  ,Comedy,2,2018
1565,Head Above Water ,Comedy,7,1980
1566,Hercules ,Adventure,1,2005
1569,My Best Friend's Wedding ,Comedy,7,2005
1571,When the Cat's Away  ,Comedy,4,2020
1572,Contempt  ,Drama,3,2005
1573,Face/Off ,Action,4,2008
1574,Fall ,Romance,10,2004
1580,Men in Black  ,Action,7,1995
1581,Out to Sea ,Comedy,6,2020
1582,Wild America ,Adventure,4,1992
1583,Simple Wish  A ,Children,5,1981
1584,Contact ,Drama,5,2007
1585,Love Serenade ,Comedy,10,1989
1586,G.I. Jane ,Action,0,2010
1587,Conan the Barbarian ,Action,4,2018
1588,George of the Jungle ,Children,8,2008
1589,Cop Land ,Action,4,2017
1590,Event Horizon ,Horror,4,1994
1591,Spawn ,Action,6,2002
1592,Air Bud ,Children,1,1994
1593,Picture Perfect ,Comedy,2,2019
1594,In the Company of Men ,Comedy,9,1992
1596,Career Girls ,Drama,0,1995
1597,Conspiracy Theory ,Drama,0,1982
1598,Desperate Measures ,Crime,10,2008
1599,Steel ,Action,6,1996
1600,She's So Lovely ,Drama,7,2002
1601,Hoodlum ,Crime,6,1981
1602,Leave It to Beaver ,Comedy,4,2013
